Order ID,Order Date,Ship Date,Days for Shipment,Ship Mode,Customer ID,Segment,City,Region,Product ID,Category,Total Revenue,Sold Quantity,Discount,Discount Amount,Profit,Profit Margin,Cost of Goods Sold (COGS),Cost per Quantity
CA-2014-108749,2014-09-13,2014-09-16,3,First Class,DJ-13510,Corporate,Woonsocket,East,OFF-BI-10003707,Binders,$45.78,3,0%,$0.00,$22.89,50%,$22.89,$7.63
CA-2014-163335,2014-09-25,2014-09-28,3,First Class,AG-10675,Consumer,Columbus,South,OFF-ST-10000885,Storage,$40.29,3,0%,$0.00,$10.07,25%,$30.22,$10.07
CA-2014-163335,2014-09-25,2014-09-28,3,First Class,AG-10675,Consumer,Columbus,South,OFF-BI-10002827,Binders,$38.71,7,0%,$0.00,$17.81,46%,$20.90,$2.99
CA-2012-134719,2012-10-10,2012-10-15,5,Standard Class,JD-15790,Consumer,Jacksonville,South,OFF-ST-10004459,Storage,"$1,801.63",6,20%,$360.33,-$337.81,-19%,"$2,139.44",$356.57
US-2012-154389,2012-11-27,2012-12-03,6,Standard Class,EH-14125,Home Office,Philadelphia,East,TEC-PH-10002789,Phones,$748.75,8,40%,$299.50,-$162.23,-22%,$910.98,$113.87
CA-2012-115567,2012-09-13,2012-09-18,5,Standard Class,ZC-21910,Consumer,Columbus,Central,TEC-AC-10001314,Accessories,$199.96,4,0%,$0.00,$16.00,8%,$183.96,$45.99
CA-2012-115567,2012-09-13,2012-09-18,5,Standard Class,ZC-21910,Consumer,Columbus,Central,FUR-CH-10000015,Chairs,"$1,516.20",7,0%,$0.00,$394.21,26%,"$1,121.99",$160.28
US-2014-136679,2014-11-15,2014-11-19,4,Standard Class,XP-21865,Consumer,Pasadena,Central,TEC-AC-10004855,Accessories,$167.95,6,20%,$33.59,-$27.29,-16%,$195.24,$32.54
US-2014-136679,2014-11-15,2014-11-19,4,Standard Class,XP-21865,Consumer,Pasadena,Central,OFF-AR-10003582,Art,$45.04,2,20%,$9.01,$4.50,10%,$40.54,$20.27
US-2014-141943,2014-05-06,2014-05-10,4,Standard Class,DK-12985,Consumer,San Francisco,West,OFF-EN-10003448,Envelopes,$23.16,2,0%,$0.00,$11.58,50%,$11.58,$5.79
CA-2011-101560,2011-11-28,2011-12-01,3,Second Class,CS-12250,Corporate,Columbia,South,FUR-FU-10003773,Furnishings,$397.60,5,0%,$0.00,$43.74,11%,$353.86,$70.77
CA-2011-101560,2011-11-28,2011-12-01,3,Second Class,CS-12250,Corporate,Columbia,South,OFF-PA-10001363,Paper,$85.96,7,0%,$0.00,$40.40,47%,$45.56,$6.51
CA-2011-101560,2011-11-28,2011-12-01,3,Second Class,CS-12250,Corporate,Columbia,South,OFF-AR-10004757,Art,$13.12,4,0%,$0.00,$4.33,33%,$8.79,$2.20
CA-2011-101560,2011-11-28,2011-12-01,3,Second Class,CS-12250,Corporate,Columbia,South,OFF-BI-10000309,Binders,$45.66,3,0%,$0.00,$22.37,49%,$23.29,$7.76
CA-2011-159709,2011-05-10,2011-05-15,5,Standard Class,AI-10855,Consumer,Kent,West,OFF-EN-10001434,Envelopes,$158.13,3,0%,$0.00,$77.48,49%,$80.65,$26.88
CA-2011-159709,2011-05-10,2011-05-15,5,Standard Class,AI-10855,Consumer,Kent,West,TEC-PH-10003988,Phones,$43.60,5,20%,$8.72,$4.36,10%,$39.24,$7.85
CA-2013-103982,2013-03-04,2013-03-09,5,Standard Class,AA-10315,Consumer,Round Rock,Central,OFF-SU-10000151,Supplies,"$3,930.07",3,20%,$786.01,-$786.01,-20%,"$4,716.09","$1,572.03"
CA-2013-103982,2013-03-04,2013-03-09,5,Standard Class,AA-10315,Consumer,Round Rock,Central,OFF-FA-10001332,Fasteners,$2.30,1,20%,$0.46,$0.78,34%,$1.53,$1.53
CA-2013-103982,2013-03-04,2013-03-09,5,Standard Class,AA-10315,Consumer,Round Rock,Central,TEC-PH-10000895,Phones,$431.98,3,20%,$86.40,$32.40,8%,$399.58,$133.19
CA-2013-103982,2013-03-04,2013-03-09,5,Standard Class,AA-10315,Consumer,Round Rock,Central,TEC-AC-10002857,Accessories,$41.72,7,20%,$8.34,$5.74,14%,$35.98,$5.14
CA-2012-142454,2012-08-15,2012-08-19,4,Standard Class,RE-19450,Consumer,Oakland,West,FUR-FU-10004018,Furnishings,$104.23,7,0%,$0.00,$28.14,27%,$76.09,$10.87
CA-2012-142454,2012-08-15,2012-08-19,4,Standard Class,RE-19450,Consumer,Oakland,West,OFF-ST-10003638,Storage,$70.26,3,0%,$0.00,$18.97,27%,$51.29,$17.10
CA-2012-102015,2012-09-12,2012-09-18,6,Standard Class,TM-21010,Consumer,Auburn,East,OFF-AR-10004685,Art,$9.26,2,0%,$0.00,$3.06,33%,$6.20,$3.10
CA-2012-102015,2012-09-12,2012-09-18,6,Standard Class,TM-21010,Consumer,Auburn,East,OFF-ST-10001713,Storage,$105.98,2,0%,$0.00,$4.24,4%,$101.74,$50.87
CA-2012-102015,2012-09-12,2012-09-18,6,Standard Class,TM-21010,Consumer,Auburn,East,OFF-FA-10000490,Fasteners,$1.24,1,0%,$0.00,$0.58,47%,$0.66,$0.66
CA-2012-102015,2012-09-12,2012-09-18,6,Standard Class,TM-21010,Consumer,Auburn,East,OFF-LA-10002043,Labels,$20.70,2,0%,$0.00,$9.94,48%,$10.76,$5.38
CA-2012-102015,2012-09-12,2012-09-18,6,Standard Class,TM-21010,Consumer,Auburn,East,OFF-PA-10002464,Paper,$28.90,5,0%,$0.00,$14.16,49%,$14.74,$2.95
CA-2012-102015,2012-09-12,2012-09-18,6,Standard Class,TM-21010,Consumer,Auburn,East,OFF-EN-10002504,Envelopes,$27.18,1,0%,$0.00,$12.77,47%,$14.41,$14.41
CA-2012-156755,2012-01-12,2012-01-18,6,Standard Class,YS-21880,Corporate,Newark,East,OFF-ST-10002615,Storage,$465.18,3,0%,$0.00,$120.95,26%,$344.23,$114.74
CA-2012-130876,2012-05-12,2012-05-16,4,Second Class,AZ-10750,Consumer,New York City,East,OFF-ST-10004258,Storage,$36.63,3,0%,$0.00,$9.89,27%,$26.74,$8.91
CA-2013-145898,2013-09-27,2013-09-27,0,Same Day,CM-12445,Consumer,Redlands,West,OFF-ST-10004507,Storage,$51.45,3,0%,$0.00,$13.89,27%,$37.56,$12.52
CA-2013-145898,2013-09-27,2013-09-27,0,Same Day,CM-12445,Consumer,Redlands,West,OFF-LA-10000262,Labels,$7.83,3,0%,$0.00,$3.60,46%,$4.23,$1.41
CA-2013-145898,2013-09-27,2013-09-27,0,Same Day,CM-12445,Consumer,Redlands,West,OFF-AR-10002445,Art,$35.40,5,0%,$0.00,$13.45,38%,$21.95,$4.39
CA-2013-145898,2013-09-27,2013-09-27,0,Same Day,CM-12445,Consumer,Redlands,West,OFF-PA-10001667,Paper,$29.90,5,0%,$0.00,$13.46,45%,$16.45,$3.29
US-2014-159562,2014-09-10,2014-09-16,6,Standard Class,JB-16000,Consumer,Roseville,Central,OFF-EN-10000461,Envelopes,$17.48,2,0%,$0.00,$8.22,47%,$9.26,$4.63
CA-2014-134635,2014-04-16,2014-04-18,2,Second Class,NS-18640,Corporate,Los Angeles,West,OFF-PA-10002254,Paper,$79.14,3,0%,$0.00,$36.40,46%,$42.74,$14.25
CA-2014-167080,2014-06-11,2014-06-15,4,Standard Class,LC-16930,Corporate,New York City,East,OFF-AR-10001868,Art,$8.40,5,0%,$0.00,$4.20,50%,$4.20,$0.84
CA-2014-145653,2014-09-02,2014-09-02,0,Same Day,CA-12775,Consumer,Detroit,Central,FUR-CH-10004875,Chairs,$498.26,7,0%,$0.00,$134.53,27%,$363.73,$51.96
CA-2011-140487,2011-06-14,2011-06-20,6,Standard Class,SR-20425,Home Office,Detroit,Central,FUR-BO-10000711,Bookcases,$212.94,3,0%,$0.00,$57.49,27%,$155.45,$51.82
CA-2014-117401,2014-05-19,2014-05-23,4,Second Class,PP-18955,Home Office,Springfield,Central,OFF-AP-10000938,Appliances,$706.86,7,0%,$0.00,$197.92,28%,$508.94,$72.71
CA-2014-117401,2014-05-19,2014-05-23,4,Second Class,PP-18955,Home Office,Springfield,Central,TEC-PH-10003555,Phones,$114.95,5,0%,$0.00,$2.30,2%,$112.65,$22.53
CA-2014-117401,2014-05-19,2014-05-23,4,Second Class,PP-18955,Home Office,Springfield,Central,OFF-BI-10001267,Binders,$43.19,7,0%,$0.00,$20.73,48%,$22.46,$3.21
US-2014-109582,2014-09-13,2014-09-18,5,Second Class,JM-15865,Consumer,Los Angeles,West,OFF-PA-10004071,Paper,$166.44,3,0%,$0.00,$79.89,48%,$86.55,$28.85
CA-2013-119865,2013-06-22,2013-06-27,5,Standard Class,AS-10090,Consumer,New York City,East,OFF-BI-10001553,Binders,$36.56,5,20%,$7.31,$12.80,35%,$23.76,$4.75
CA-2013-119865,2013-06-22,2013-06-27,5,Standard Class,AS-10090,Consumer,New York City,East,OFF-BI-10003007,Binders,$186.14,6,20%,$37.23,$60.50,33%,$125.65,$20.94
CA-2013-119865,2013-06-22,2013-06-27,5,Standard Class,AS-10090,Consumer,New York City,East,FUR-BO-10003272,Bookcases,$353.57,2,20%,$70.71,-$44.20,-13%,$397.76,$198.88
US-2011-147648,2011-11-26,2011-12-01,5,Standard Class,LS-16975,Home Office,San Francisco,West,OFF-PA-10001033,Paper,$81.98,2,0%,$0.00,$40.17,49%,$41.81,$20.90
CA-2014-124436,2014-03-20,2014-03-23,3,Second Class,SA-20830,Consumer,Fresno,West,OFF-BI-10001553,Binders,$14.62,2,20%,$2.92,$5.12,35%,$9.51,$4.75
CA-2014-124436,2014-03-20,2014-03-23,3,Second Class,SA-20830,Consumer,Fresno,West,FUR-TA-10001095,Tables,$697.16,5,20%,$139.43,$8.71,1%,$688.45,$137.69
CA-2014-124436,2014-03-20,2014-03-23,3,Second Class,SA-20830,Consumer,Fresno,West,FUR-FU-10001185,Furnishings,$30.93,1,0%,$0.00,$12.68,41%,$18.25,$18.25
CA-2014-124436,2014-03-20,2014-03-23,3,Second Class,SA-20830,Consumer,Fresno,West,OFF-BI-10000343,Binders,$27.50,7,20%,$5.50,$9.28,34%,$18.22,$2.60
CA-2011-115084,2011-10-18,2011-10-22,4,Standard Class,LS-17200,Corporate,Texarkana,South,FUR-CH-10004626,Chairs,$605.34,6,0%,$0.00,$145.28,24%,$460.06,$76.68
CA-2014-131037,2014-08-23,2014-08-24,1,First Class,TM-21490,Consumer,San Francisco,West,FUR-TA-10001768,Tables,$210.01,1,20%,$42.00,$2.63,1%,$207.38,$207.38
CA-2013-111143,2013-11-20,2013-11-23,3,First Class,TT-21265,Corporate,Indianapolis,Central,OFF-AP-10001947,Appliances,$54.96,3,0%,$0.00,$15.94,29%,$39.02,$13.01
CA-2011-166744,2011-09-20,2011-09-24,4,Standard Class,DN-13690,Consumer,Columbia,East,FUR-FU-10004952,Furnishings,$164.22,3,0%,$0.00,$50.91,31%,$113.31,$37.77
CA-2011-166744,2011-09-20,2011-09-24,4,Standard Class,DN-13690,Consumer,Columbia,East,FUR-BO-10001337,Bookcases,$362.94,3,0%,$0.00,$36.29,10%,$326.65,$108.88
CA-2011-166744,2011-09-20,2011-09-24,4,Standard Class,DN-13690,Consumer,Columbia,East,TEC-AC-10003628,Accessories,$59.98,2,0%,$0.00,$26.39,44%,$33.59,$16.79
CA-2013-116561,2013-09-12,2013-09-18,6,Standard Class,EB-14110,Consumer,San Jose,West,OFF-ST-10004186,Storage,$332.94,3,0%,$0.00,$6.66,2%,$326.28,$108.76
CA-2013-116561,2013-09-12,2013-09-18,6,Standard Class,EB-14110,Consumer,San Jose,West,OFF-BI-10001658,Binders,$39.87,2,20%,$7.97,$12.96,33%,$26.91,$13.46
CA-2013-110730,2013-09-24,2013-09-27,3,Second Class,CM-11815,Corporate,Seattle,West,OFF-SU-10004737,Supplies,$13.68,2,0%,$0.00,$3.69,27%,$9.99,$4.99
CA-2014-146367,2014-08-05,2014-08-09,4,Standard Class,HM-14860,Corporate,Carrollton,Central,OFF-BI-10002827,Binders,$3.32,3,80%,$2.65,-$5.64,-170%,$8.96,$2.99
CA-2013-149454,2013-07-26,2013-07-27,1,First Class,KM-16375,Home Office,Arlington,South,OFF-BI-10003694,Binders,$10.44,1,0%,$0.00,$4.80,46%,$5.64,$5.64
CA-2013-156265,2013-08-03,2013-08-05,2,Second Class,BF-11020,Corporate,Los Angeles,West,FUR-TA-10001691,Tables,$136.46,2,20%,$27.29,$15.35,11%,$121.11,$60.56
CA-2013-156265,2013-08-03,2013-08-05,2,Second Class,BF-11020,Corporate,Los Angeles,West,TEC-PH-10001918,Phones,$333.58,3,20%,$66.72,$33.36,10%,$300.22,$100.07
CA-2013-156265,2013-08-03,2013-08-05,2,Second Class,BF-11020,Corporate,Los Angeles,West,OFF-BI-10000285,Binders,$12.54,2,20%,$2.51,$4.70,38%,$7.84,$3.92
US-2012-168914,2012-05-21,2012-05-27,6,Standard Class,JE-15745,Consumer,Frankfort,Central,OFF-AP-10000358,Appliances,$20.77,8,80%,$16.61,-$52.96,-255%,$73.73,$9.22
US-2014-110989,2014-11-04,2014-11-06,2,Second Class,EJ-14155,Consumer,Seattle,West,TEC-AC-10002345,Accessories,$43.50,3,0%,$0.00,$10.88,25%,$32.63,$10.88
CA-2012-106215,2012-04-16,2012-04-21,5,Standard Class,BN-11470,Corporate,Philadelphia,East,OFF-FA-10001229,Fasteners,$12.58,4,20%,$2.52,$4.09,33%,$8.49,$2.12
US-2013-169369,2013-12-13,2013-12-19,6,Standard Class,EC-14050,Consumer,Columbus,South,TEC-AC-10001314,Accessories,$249.95,5,0%,$0.00,$20.00,8%,$229.95,$45.99
US-2013-169369,2013-12-13,2013-12-19,6,Standard Class,EC-14050,Consumer,Columbus,South,OFF-PA-10004438,Paper,$49.12,4,0%,$0.00,$23.09,47%,$26.03,$6.51
CA-2012-132318,2012-10-30,2012-11-02,3,First Class,TT-21220,Consumer,Virginia Beach,South,OFF-AP-10000026,Appliances,$182.91,3,0%,$0.00,$53.04,29%,$129.87,$43.29
US-2011-131982,2011-03-07,2011-03-11,4,Second Class,NP-18685,Home Office,Des Moines,West,OFF-BI-10004224,Binders,$107.65,2,20%,$21.53,$33.64,31%,$74.01,$37.00
CA-2012-125185,2012-03-05,2012-03-07,2,Second Class,AH-10195,Corporate,Bethlehem,East,FUR-CH-10002647,Chairs,$99.37,2,30%,$29.81,-$7.10,-7%,$106.47,$53.24
CA-2012-125185,2012-03-05,2012-03-07,2,Second Class,AH-10195,Corporate,Bethlehem,East,FUR-FU-10003247,Furnishings,$33.57,2,20%,$6.71,-$5.45,-16%,$39.02,$19.51
CA-2013-130078,2013-08-09,2013-08-15,6,Standard Class,CC-12145,Consumer,Oklahoma City,Central,OFF-PA-10003270,Paper,$10.56,2,0%,$0.00,$4.75,45%,$5.81,$2.90
US-2014-114034,2014-01-04,2014-01-09,5,Standard Class,DL-13315,Consumer,Rancho Cucamonga,West,OFF-PA-10004735,Paper,$38.88,6,0%,$0.00,$18.66,48%,$20.22,$3.37
US-2014-115595,2014-10-10,2014-10-12,2,First Class,XP-21865,Consumer,Los Angeles,West,OFF-PA-10001745,Paper,$35.20,5,0%,$0.00,$16.54,47%,$18.66,$3.73
CA-2014-158722,2014-10-21,2014-10-27,6,Standard Class,MA-17560,Home Office,Philadelphia,East,OFF-PA-10000176,Paper,$45.53,3,20%,$9.11,$15.93,35%,$29.59,$9.86
CA-2011-105165,2011-09-07,2011-09-10,3,First Class,SZ-20035,Home Office,Houston,Central,TEC-PH-10000675,Phones,$196.78,3,20%,$39.36,$14.76,8%,$182.02,$60.67
CA-2011-105165,2011-09-07,2011-09-10,3,First Class,SZ-20035,Home Office,Houston,Central,OFF-BI-10000050,Binders,$2.92,2,80%,$2.34,-$4.82,-165%,$7.74,$3.87
CA-2011-105165,2011-09-07,2011-09-10,3,First Class,SZ-20035,Home Office,Houston,Central,FUR-TA-10004154,Tables,$200.80,1,30%,$60.24,-$22.95,-11%,$223.74,$223.74
CA-2011-105165,2011-09-07,2011-09-10,3,First Class,SZ-20035,Home Office,Houston,Central,TEC-AC-10002718,Accessories,$46.69,4,20%,$9.34,-$2.92,-6%,$49.61,$12.40
CA-2011-105165,2011-09-07,2011-09-10,3,First Class,SZ-20035,Home Office,Houston,Central,OFF-AR-10003179,Art,$21.86,3,20%,$4.37,$3.55,16%,$18.31,$6.10
CA-2014-147452,2014-10-01,2014-10-04,3,First Class,CS-11845,Corporate,Seattle,West,OFF-PA-10001838,Paper,$11.76,2,0%,$0.00,$5.76,49%,$6.00,$3.00
CA-2014-147452,2014-10-01,2014-10-04,3,First Class,CS-11845,Corporate,Seattle,West,OFF-PA-10004039,Paper,$167.94,3,0%,$0.00,$82.29,49%,$85.65,$28.55
CA-2014-147452,2014-10-01,2014-10-04,3,First Class,CS-11845,Corporate,Seattle,West,OFF-AP-10001626,Appliances,$3.89,1,0%,$0.00,$1.01,26%,$2.88,$2.88
US-2014-114657,2014-11-17,2014-11-22,5,Standard Class,MH-18115,Home Office,Yonkers,East,TEC-MA-10003173,Machines,$52.44,4,0%,$0.00,$24.12,46%,$28.32,$7.08
CA-2014-144484,2014-09-12,2014-09-12,0,Same Day,CB-12025,Consumer,San Francisco,West,FUR-FU-10000260,Furnishings,$32.36,4,0%,$0.00,$11.65,36%,$20.71,$5.18
CA-2014-144484,2014-09-12,2014-09-12,0,Same Day,CB-12025,Consumer,San Francisco,West,OFF-AP-10004487,Appliances,$406.60,5,0%,$0.00,$113.85,28%,$292.75,$58.55
CA-2014-125913,2014-01-17,2014-01-17,0,Same Day,JO-15145,Corporate,Los Angeles,West,FUR-FU-10001487,Furnishings,$27.92,4,0%,$0.00,$8.10,29%,$19.82,$4.96
CA-2014-125913,2014-01-17,2014-01-17,0,Same Day,JO-15145,Corporate,Los Angeles,West,FUR-TA-10001520,Tables,$399.67,7,20%,$79.93,-$14.99,-4%,$414.66,$59.24
US-2013-158309,2013-11-27,2013-11-30,3,First Class,PA-19060,Home Office,Miami,South,OFF-BI-10000145,Binders,$3.74,4,70%,$2.62,-$2.62,-70%,$6.36,$1.59
CA-2012-162887,2012-11-07,2012-11-09,2,Second Class,SV-20785,Consumer,Burlington,East,FUR-CH-10000595,Chairs,$715.20,3,0%,$0.00,$178.80,25%,$536.40,$178.80
CA-2014-147333,2014-12-15,2014-12-21,6,Standard Class,KL-16555,Corporate,Fayetteville,South,TEC-AC-10004469,Accessories,$159.80,4,0%,$0.00,$70.31,44%,$89.49,$22.37
CA-2014-147333,2014-12-15,2014-12-21,6,Standard Class,KL-16555,Corporate,Fayetteville,South,TEC-AC-10003038,Accessories,$44.75,5,0%,$0.00,$8.50,19%,$36.25,$7.25
CA-2011-113859,2011-09-13,2011-09-17,4,Standard Class,BC-11125,Home Office,Odessa,Central,FUR-CH-10004698,Chairs,$340.12,6,30%,$102.03,-$9.72,-3%,$349.83,$58.31
CA-2011-159681,2011-12-07,2011-12-13,6,Standard Class,PO-18850,Consumer,Virginia Beach,South,OFF-PA-10003641,Paper,$105.52,4,0%,$0.00,$48.54,46%,$56.98,$14.25
US-2014-104094,2014-09-08,2014-09-12,4,Standard Class,AG-10675,Consumer,Milwaukee,Central,TEC-AC-10002134,Accessories,$13.48,1,0%,$0.00,$1.89,14%,$11.59,$11.59
CA-2014-152709,2014-10-08,2014-10-13,5,Standard Class,DB-13210,Consumer,Detroit,Central,OFF-ST-10001837,Storage,$85.52,2,0%,$0.00,$22.24,26%,$63.28,$31.64
CA-2012-105158,2012-09-05,2012-09-10,5,Standard Class,SP-20860,Corporate,Rochester,Central,FUR-FU-10001706,Furnishings,$6.16,2,0%,$0.00,$2.96,48%,$3.20,$1.60
CA-2012-105158,2012-09-05,2012-09-10,5,Standard Class,SP-20860,Corporate,Rochester,Central,OFF-PA-10001970,Paper,$36.84,3,0%,$0.00,$17.31,47%,$19.53,$6.51
CA-2011-133424,2011-03-30,2011-04-04,5,Standard Class,Dl-13600,Corporate,Seattle,West,OFF-ST-10002957,Storage,$15.84,3,0%,$0.00,$0.00,0%,$15.84,$5.28
CA-2011-133424,2011-03-30,2011-04-04,5,Standard Class,Dl-13600,Corporate,Seattle,West,OFF-LA-10002312,Labels,$44.40,3,0%,$0.00,$22.20,50%,$22.20,$7.40
CA-2014-105991,2014-05-06,2014-05-07,1,First Class,LH-17020,Consumer,Louisville,West,OFF-EN-10002600,Envelopes,$21.24,9,20%,$4.25,$7.43,35%,$13.81,$1.53
CA-2014-105991,2014-05-06,2014-05-07,1,First Class,LH-17020,Consumer,Louisville,West,OFF-BI-10003274,Binders,$9.55,8,70%,$6.69,-$7.32,-77%,$16.88,$2.11
CA-2014-105991,2014-05-06,2014-05-07,1,First Class,LH-17020,Consumer,Louisville,West,FUR-BO-10004467,Bookcases,$89.99,3,70%,$62.99,-$152.98,-170%,$242.98,$80.99
US-2014-136784,2014-05-01,2014-05-06,5,Standard Class,AD-10180,Home Office,San Francisco,West,OFF-PA-10000675,Paper,$163.96,4,0%,$0.00,$80.34,49%,$83.62,$20.90
CA-2011-146283,2011-09-08,2011-09-15,7,Standard Class,KT-16465,Consumer,Houston,Central,OFF-PA-10002259,Paper,$17.90,2,20%,$3.58,$6.27,35%,$11.64,$5.82
CA-2011-146283,2011-09-08,2011-09-15,7,Standard Class,KT-16465,Consumer,Houston,Central,FUR-CH-10004287,Chairs,$966.70,5,30%,$290.01,-$13.81,-1%,$980.51,$196.10
CA-2011-146283,2011-09-08,2011-09-15,7,Standard Class,KT-16465,Consumer,Houston,Central,OFF-PA-10000482,Paper,$182.11,6,20%,$36.42,$61.46,34%,$120.65,$20.11
CA-2014-151218,2014-06-21,2014-06-24,3,First Class,PJ-19015,Consumer,Miami,South,OFF-ST-10004835,Storage,$4.46,1,20%,$0.89,$0.33,8%,$4.13,$4.13
CA-2012-111073,2012-12-26,2012-12-30,4,Standard Class,MC-18100,Consumer,Medina,East,FUR-TA-10004086,Tables,$51.59,1,40%,$20.64,-$15.48,-30%,$67.06,$67.06
CA-2014-144883,2014-08-16,2014-08-20,4,Standard Class,BO-11350,Corporate,Roseville,Central,OFF-LA-10000305,Labels,$50.40,8,0%,$0.00,$23.18,46%,$27.22,$3.40
CA-2014-142174,2014-03-05,2014-03-10,5,Standard Class,DP-13000,Consumer,Houston,Central,OFF-PA-10000806,Paper,$89.57,2,20%,$17.91,$32.47,36%,$57.10,$28.55
CA-2014-108791,2014-07-28,2014-08-01,4,Standard Class,TM-21490,Consumer,Yonkers,East,FUR-FU-10004018,Furnishings,$14.89,1,0%,$0.00,$4.02,27%,$10.87,$10.87
CA-2014-108791,2014-07-28,2014-08-01,4,Standard Class,TM-21490,Consumer,Yonkers,East,TEC-PH-10002660,Phones,$543.92,8,0%,$0.00,$135.98,25%,$407.94,$50.99
CA-2013-106656,2013-09-24,2013-09-27,3,First Class,DV-13045,Corporate,San Diego,West,OFF-EN-10001509,Envelopes,$4.08,2,0%,$0.00,$1.92,47%,$2.16,$1.08
CA-2013-106656,2013-09-24,2013-09-27,3,First Class,DV-13045,Corporate,San Diego,West,OFF-LA-10003148,Labels,$18.90,3,0%,$0.00,$8.69,46%,$10.21,$3.40
CA-2013-113831,2013-05-31,2013-06-04,4,Standard Class,AH-10690,Corporate,Springfield,South,FUR-TA-10002645,Tables,"$2,275.50",10,0%,$0.00,$386.84,17%,"$1,888.67",$188.87
CA-2013-113831,2013-05-31,2013-06-04,4,Standard Class,AH-10690,Corporate,Springfield,South,TEC-AC-10003033,Accessories,"$1,979.70",6,0%,$0.00,$653.30,33%,"$1,326.40",$221.07
CA-2013-113831,2013-05-31,2013-06-04,4,Standard Class,AH-10690,Corporate,Springfield,South,OFF-LA-10001297,Labels,$62.10,6,0%,$0.00,$29.81,48%,$32.29,$5.38
US-2011-139500,2011-11-16,2011-11-20,4,Standard Class,AB-10165,Consumer,Decatur,Central,FUR-CH-10002017,Chairs,$37.30,2,30%,$11.19,-$1.07,-3%,$38.36,$19.18
US-2011-166310,2011-09-21,2011-09-23,2,First Class,JS-15940,Home Office,Garland,Central,FUR-FU-10001546,Furnishings,$8.54,2,60%,$5.13,-$7.48,-88%,$16.02,$8.01
US-2013-168410,2013-02-21,2013-02-26,5,Standard Class,BV-11245,Corporate,Oceanside,East,FUR-FU-10000629,Furnishings,$68.95,5,0%,$0.00,$28.96,42%,$39.99,$8.00
US-2013-168410,2013-02-21,2013-02-26,5,Standard Class,BV-11245,Corporate,Oceanside,East,OFF-ST-10000036,Storage,$296.37,3,0%,$0.00,$80.02,27%,$216.35,$72.12
US-2013-168410,2013-02-21,2013-02-26,5,Standard Class,BV-11245,Corporate,Oceanside,East,TEC-PH-10002583,Phones,$39.98,2,0%,$0.00,$2.00,5%,$37.98,$18.99
CA-2014-131254,2014-11-20,2014-11-22,2,First Class,NC-18415,Consumer,Houston,Central,FUR-CH-10003774,Chairs,$191.06,3,30%,$57.32,-$46.40,-24%,$237.46,$79.15
CA-2014-131254,2014-11-20,2014-11-22,2,First Class,NC-18415,Consumer,Houston,Central,OFF-AR-10003876,Art,$13.04,5,20%,$2.61,$3.91,30%,$9.13,$1.83
CA-2014-131254,2014-11-20,2014-11-22,2,First Class,NC-18415,Consumer,Houston,Central,OFF-BI-10003527,Binders,"$1,525.19",6,80%,"$1,220.15","-$2,287.78",-150%,"$3,812.97",$635.50
CA-2013-123414,2013-08-22,2013-08-28,6,Standard Class,SU-20665,Home Office,Greenville,South,OFF-LA-10004559,Labels,$9.22,4,20%,$1.84,$3.34,36%,$5.88,$1.47
CA-2013-123414,2013-08-22,2013-08-28,6,Standard Class,SU-20665,Home Office,Greenville,South,OFF-SU-10002573,Supplies,$28.05,2,20%,$5.61,$3.51,13%,$24.54,$12.27
CA-2014-137876,2014-05-01,2014-05-06,5,Standard Class,DJ-13510,Corporate,San Francisco,West,FUR-FU-10000222,Furnishings,$64.96,2,0%,$0.00,$21.44,33%,$43.52,$21.76
CA-2014-137876,2014-05-01,2014-05-06,5,Standard Class,DJ-13510,Corporate,San Francisco,West,OFF-EN-10001219,Envelopes,$30.56,4,0%,$0.00,$14.97,49%,$15.59,$3.90
CA-2013-154060,2013-05-03,2013-05-09,6,Standard Class,DL-12865,Consumer,Greensboro,South,FUR-CH-10002304,Chairs,$187.06,9,20%,$37.41,$11.69,6%,$175.37,$19.49
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,FUR-FU-10002364,Furnishings,$11.81,2,20%,$2.36,$1.33,11%,$10.48,$5.24
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,FUR-FU-10004864,Furnishings,$9.66,1,20%,$1.93,$1.57,16%,$8.09,$8.09
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,OFF-PA-10003172,Paper,$20.74,4,20%,$4.15,$7.26,35%,$13.48,$3.37
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,OFF-BI-10000977,Binders,$27.36,3,70%,$19.15,-$21.89,-80%,$49.25,$16.42
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,FUR-TA-10000198,Tables,"$2,314.12",7,40%,$925.65,"-$1,002.78",-43%,"$3,316.90",$473.84
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,OFF-BI-10003984,Binders,$34.24,4,70%,$23.97,-$26.25,-77%,$60.48,$15.12
US-2014-162558,2014-10-03,2014-10-06,3,First Class,Dp-13240,Home Office,Knoxville,South,FUR-FU-10003691,Furnishings,$19.76,2,20%,$3.95,$5.93,30%,$13.83,$6.92
